"sex","height","weight","bmi"
"Female",164,63.1,23.5
"Female",164,63,23.4
"Female",171,71.8,24.6
"Female",162,57.5,21.9
"Female",161,62.3,24
"Female",151,46.5,20.4
"Female",159,61,24.1
"Female",153,52.7,22.5
"Female",157,52,21.1
"Female",155,48.7,20.3
"Female",164,55.1,20.5
"Female",154,54.6,23
"Female",163,66.5,25
"Female",164,73.3,27.3
"Female",152,47,20.3
"Female",166,63,22.9
"Female",162,58.8,22.4
"Female",160,64.4,25.2
"Female",168,68,24.1
"Female",168,73.6,26.1
"Female",159,54.6,21.6
"Female",167,64.4,23.1
"Female",155,62.8,26.1
"Female",163,67.7,25.5
"Female",170,71.1,24.6
"Female",169,60.2,21.1
"Female",167,71.7,25.7
"Female",152,47.1,20.4
"Female",163,65.7,24.7
"Female",152,50.1,21.7
"Female",159,64.3,25.4
"Female",167,56.9,20.4
"Female",161,63.3,24.4
"Female",169,72.6,25.4
"Female",164,65.4,24.3
"Female",157,49.9,20.2
"Female",171,73.7,25.2
"Female",161,53,20.4
"Female",155,56.1,23.4
"Female",163,60,22.6
"Female",178,80.1,25.3
"Female",174,69.7,23
"Female",171,77.8,26.6
"Female",163,75,28.2
"Female",159,55.1,21.8
"Female",161,65,25.1
"Female",160,58.8,23
"Female",167,63.3,22.7
"Female",168,68.2,24.2
"Female",168,76.1,27
"Female",167,62.7,22.5
"Female",159,61.2,24.2
"Female",162,62.6,23.9
"Female",154,49.5,20.9
"Female",161,51.7,19.9
"Female",161,66.2,25.5
"Female",158,52.3,21
"Female",164,57.9,21.5
"Female",162,69.7,26.6
"Female",158,52.9,21.2
"Female",161,60.6,23.4
"Female",163,60.5,22.8
"Female",162,51,19.4
"Female",159,60.4,23.9
"Female",169,66.1,23.1
"Female",162,62.2,23.7
"Female",162,70.3,26.8
"Female",164,62.8,23.3
"Female",168,69.8,24.7
"Female",159,53.2,21
"Female",166,67,24.3
"Female",155,50.6,21.1
"Female",164,59.4,22.1
"Female",159,62.7,24.8
"Female",155,52.4,21.8
"Female",159,53.4,21.1
"Female",158,57.2,22.9
"Female",168,76.1,27
"Female",162,61.8,23.5
"Female",167,70.9,25.4
"Female",162,58.3,22.2
"Female",151,49.4,21.7
"Female",162,58.6,22.3
"Female",154,50.1,21.1
"Female",172,74.2,25.1
"Female",152,53.4,23.1
"Female",163,63.2,23.8
"Female",163,59.5,22.4
"Female",154,53.5,22.6
"Female",158,54.4,21.8
"Female",153,49.6,21.2
"Female",151,45.6,20
"Female",162,64.9,24.7
"Female",164,63.7,23.7
"Female",163,61.6,23.2
"Female",159,69.5,27.5
"Female",158,62.8,25.2
"Female",152,52.1,22.6
"Female",166,61.1,22.2
"Female",169,71.1,24.9
"Female",161,57,22
"Female",160,46.4,18.1
"Female",174,69.6,23
"Female",159,49.3,19.5
"Female",163,73.6,27.7
"Female",157,57.1,23.2
"Female",159,64.1,25.4
"Female",160,62.2,24.3
"Female",148,51.9,23.7
"Female",176,82.4,26.6
"Female",171,71.3,24.4
"Female",160,58.4,22.8
"Female",153,52.8,22.6
"Female",171,68.5,23.4
"Female",176,82.7,26.7
"Female",153,56.2,24
"Female",159,52.7,20.8
"Female",158,64.5,25.8
"Female",153,63.1,27
"Female",166,66.6,24.2
"Female",156,59.2,24.3
"Female",153,57.3,24.5
"Female",156,52.7,21.7
"Female",174,68.8,22.7
"Female",173,71.6,23.9
"Female",154,54.9,23.1
"Female",158,64.1,25.7
"Female",153,45.1,19.3
"Female",168,70,24.8
"Female",167,62.2,22.3
"Female",162,55.1,21
"Female",158,60.8,24.4
"Female",170,66,22.8
"Female",159,51.5,20.4
"Female",149,48.6,21.9
"Female",170,66.3,22.9
"Female",166,68,24.7
"Female",162,55.5,21.1
"Female",161,61.2,23.6
"Female",161,60,23.1
"Female",168,68.4,24.2
"Female",164,64.8,24.1
"Female",170,67.4,23.3
"Female",165,58.7,21.6
"Female",158,63.2,25.3
"Female",174,74.3,24.5
"Female",156,61.9,25.4
"Female",160,60,23.4
"Female",158,60.6,24.3
"Female",167,61.1,21.9
"Female",164,62.3,23.2
"Female",165,70.8,26
"Female",157,53.7,21.8
"Female",164,61.7,22.9
"Female",168,69.1,24.5
"Female",162,58,22.1
"Female",157,55.1,22.4
"Female",161,64.4,24.8
"Female",162,62.2,23.7
"Female",161,61.1,23.6
"Female",168,68.7,24.3
"Female",158,50.3,20.1
"Female",175,75.1,24.5
"Female",166,62.2,22.6
"Female",152,49.8,21.6
"Female",155,54.8,22.8
"Female",150,47.6,21.2
"Female",157,52.5,21.3
"Female",158,58.3,23.4
"Female",168,60,21.3
"Female",163,59.6,22.4
"Female",156,56.5,23.2
"Female",157,60.9,24.7
"Female",166,62.3,22.6
"Female",164,54.5,20.3
"Female",163,65.1,24.5
"Female",156,56.9,23.4
"Female",159,62.4,24.7
"Female",153,50.6,21.6
"Female",170,64.8,22.4
"Female",163,59.8,22.5
"Female",153,58.8,25.1
"Female",164,65,24.2
"Female",164,66.3,24.7
"Female",161,65.3,25.2
"Female",157,57.7,23.4
"Female",158,60.8,24.4
"Female",165,69.2,25.4
"Female",160,62,24.2
"Female",149,51.6,23.2
"Female",167,65.5,23.5
"Female",158,60.8,24.4
"Female",152,54.2,23.5
"Female",164,65.5,24.4
"Female",165,71.9,26.4
"Female",154,56.1,23.7
"Female",162,58.2,22.2
"Female",173,82.9,27.7
"Female",159,52.6,20.8
"Female",155,52.1,21.7
"Female",161,55.4,21.4
"Female",171,70.8,24.2
"Female",148,53.1,24.2
"Female",173,77.9,26
"Female",152,60.5,26.2
"Female",163,66.6,25.1
"Female",176,74.6,24.1
"Female",167,63.5,22.8
"Female",169,69.6,24.4
"Female",164,61.6,22.9
"Female",160,64.7,25.3
"Female",145,48.6,23.1
"Female",157,51.3,20.8
"Female",172,69.2,23.4
"Female",166,70.4,25.5
"Female",160,54.4,21.2
"Female",161,60,23.1
"Female",152,56,24.2
"Female",171,71.1,24.3
"Female",161,58.6,22.6
"Female",162,66,25.1
"Female",162,59.9,22.8
"Female",159,66.6,26.3
"Female",149,51.7,23.3
"Female",158,52.8,21.2
"Female",165,67.7,24.9
"Female",164,61,22.7
"Female",158,60.7,24.3
"Female",153,53.8,23
"Female",144,44.1,21.3
"Female",159,60,23.7
"Female",166,68.9,25
"Female",157,52.6,21.3
"Female",139,32.4,16.8
"Female",142,49,24.3
"Female",158,59,23.6
"Female",159,57.2,22.6
"Female",159,64.8,25.6
"Female",153,44.8,19.1
"Female",157,61.1,24.8
"Female",171,74.8,25.6
"Female",175,80,26.1
"Female",154,46.5,19.6
"Female",162,66,25.1
"Female",167,65.4,23.5
"Female",153,49.5,21.1
"Female",160,53.6,20.9
"Female",169,66.7,23.4
"Female",159,50,19.8
"Female",166,63.8,23.2
"Female",157,56.6,23
"Female",172,71.5,24.2
"Female",156,53.1,21.8
"Female",162,68,25.9
"Female",168,69.5,24.6
"Female",173,73.9,24.7
"Female",169,73.6,25.8
"Female",163,67.4,25.4
"Female",171,73.7,25.2
"Female",157,48.4,19.6
"Female",157,53.5,21.7
"Female",158,46.8,18.7
"Female",163,57.4,21.6
"Female",176,75.2,24.3
"Female",161,62.8,24.2
"Female",167,68.5,24.6
"Female",161,63,24.3
"Female",168,67.1,23.8
"Female",175,76.6,25
"Female",164,69.2,25.7
"Female",164,69.4,25.8
"Female",167,70,25.1
"Female",168,65.9,23.3
"Female",165,71.5,26.3
"Female",167,69.3,24.8
"Female",169,67.3,23.6
"Female",157,59.3,24.1
"Female",168,72.7,25.8
"Female",171,72.7,24.9
"Female",145,40.4,19.2
"Female",163,71.5,26.9
"Female",161,63.7,24.6
"Female",147,41.8,19.3
"Female",159,58.8,23.3
"Female",171,66.4,22.7
"Female",175,74.2,24.2
"Female",158,59.3,23.8
"Female",165,72.4,26.6
"Female",158,55.7,22.3
"Female",179,83.1,25.9
"Female",166,63.8,23.2
"Female",161,61,23.5
"Female",168,72,25.5
"Female",168,60.2,21.3
"Female",161,54.1,20.9
"Female",164,53.2,19.8
"Female",178,85.6,27
"Female",177,72.4,23.1
"Female",157,50.3,20.4
"Female",163,71.8,27
"Female",159,57.2,22.6
"Female",163,56.7,21.3
"Female",160,56.6,22.1
"Female",158,55.6,22.3
"Female",160,60.8,23.7
"Female",157,59.4,24.1
"Female",150,52.4,23.3
"Female",169,68.1,23.8
"Female",165,67.7,24.9
"Female",154,59.3,25
"Female",159,56.2,22.2
"Female",155,48,20
"Female",175,80.9,26.4
"Female",162,65.5,25
"Female",163,66,24.8
"Female",164,69.4,25.8
"Female",144,43.2,20.8
"Female",170,68.8,23.8
"Female",175,83.3,27.2
"Female",152,45.5,19.7
"Female",164,59.7,22.2
"Female",156,62.2,25.6
"Female",160,63.8,24.9
"Female",147,45.6,21.1
"Female",169,65,22.8
"Female",170,63.5,22
"Female",168,62.5,22.1
"Female",164,67.4,25.1
"Female",167,61.7,22.1
"Female",167,65.1,23.3
"Female",153,51.3,21.9
"Female",160,59.3,23.2
"Female",168,76,26.9
"Female",163,60.3,22.7
"Female",163,67.7,25.5
"Female",163,62.9,23.7
"Female",159,55.5,22
"Female",161,61.1,23.6
"Female",156,54.3,22.3
"Female",164,54.1,20.1
"Female",162,57.4,21.9
"Female",151,47.8,21
"Female",168,65,23
"Female",164,66.2,24.6
"Female",153,50.8,21.7
"Female",170,74.5,25.8
"Female",160,60.8,23.7
"Female",153,50.2,21.4
"Female",161,58.3,22.5
"Female",160,53.2,20.8
"Female",171,74.9,25.6
"Female",153,59.3,25.3
"Female",175,69.1,22.6
"Female",157,69.6,28.2
"Female",172,78.2,26.4
"Female",158,56.8,22.8
"Female",158,55.2,22.1
"Female",164,60.1,22.3
"Female",162,72.4,27.6
"Female",162,63.3,24.1
"Female",160,65.5,25.6
"Female",161,65.4,25.2
"Female",157,48.3,19.6
"Female",166,70.1,25.4
"Female",157,53.7,21.8
"Female",168,65.9,23.3
"Female",169,64.5,22.6
"Female",161,59.8,23.1
"Female",166,67.2,24.4
"Female",166,59.1,21.4
"Female",171,70.9,24.2
"Female",160,58.9,23
"Female",158,55.2,22.1
"Female",166,64.8,23.5
"Female",175,79.4,25.9
"Female",173,72.1,24.1
"Female",153,44,18.8
"Female",156,54.2,22.3
"Female",171,75.7,25.9
"Female",161,53.4,20.6
"Female",167,54.3,19.5
"Female",159,62,24.5
"Female",162,62.1,23.7
"Female",165,61.2,22.5
"Female",159,53.5,21.2
"Female",152,46.4,20.1
"Female",162,67.6,25.8
"Female",166,65.9,23.9
"Female",167,62,22.2
"Female",156,50,20.5
"Female",145,47.2,22.4
"Female",165,65,23.9
"Female",159,62.2,24.6
"Female",152,58.5,25.3
"Female",169,67.4,23.6
"Female",155,55.9,23.3
"Female",159,53.8,21.3
"Female",166,70.5,25.6
"Female",162,58.2,22.2
"Female",150,41.9,18.6
"Female",152,63.3,27.4
"Female",164,66.6,24.8
"Female",159,58,22.9
"Female",163,55.5,20.9
"Female",166,58.5,21.2
"Female",158,67.5,27
"Female",165,62.1,22.8
"Female",161,65.4,25.2
"Female",175,71.5,23.3
"Female",161,60.8,23.5
"Female",165,62.2,22.8
"Female",154,52.8,22.3
"Female",161,60.6,23.4
"Female",157,53.9,21.9
"Female",148,46.3,21.1
"Female",169,71.8,25.1
"Female",149,58.4,26.3
"Female",161,65.2,25.2
"Female",176,77,24.9
"Female",159,55.6,22
"Female",160,42.4,16.6
"Female",161,55,21.2
"Female",168,70.1,24.8
"Female",164,56.7,21.1
"Female",163,59.6,22.4
"Female",162,59.1,22.5
"Female",177,77.1,24.6
"Female",171,76.9,26.3
"Female",160,57.8,22.6
"Female",160,56.4,22
"Female",168,70.7,25
"Female",161,65.9,25.4
"Female",166,70.6,25.6
"Female",152,52.5,22.7
"Female",159,50.5,20
"Female",154,60.7,25.6
"Female",163,57.6,21.7
"Female",158,55.4,22.2
"Female",164,67.2,25
"Female",153,57.6,24.6
"Female",156,49,20.1
"Female",164,63.4,23.6
"Female",152,56.9,24.6
"Female",142,40.6,20.1
"Female",171,71.4,24.4
"Female",159,52.1,20.6
"Female",152,47.7,20.6
"Female",168,64.4,22.8
"Female",152,49.7,21.5
"Female",172,74.3,25.1
"Female",155,49.4,20.6
"Female",157,56.1,22.8
"Female",161,60.2,23.2
"Female",156,63.4,26.1
"Female",163,66.1,24.9
"Female",176,70.1,22.6
"Female",156,55.4,22.8
"Female",165,59.2,21.7
"Female",168,64.1,22.7
"Female",163,60,22.6
"Female",157,59.8,24.3
"Female",162,58.9,22.4
"Female",163,59.2,22.3
"Female",153,54.7,23.4
"Female",168,71.5,25.3
"Female",174,69.7,23
"Female",164,54,20.1
"Female",162,56.1,21.4
"Female",147,53.9,24.9
"Female",160,62,24.2
"Female",159,59.8,23.7
"Female",167,73,26.2
"Female",153,61.5,26.3
"Female",164,56.5,21
"Female",164,68.9,25.6
"Female",157,55,22.3
"Female",160,57.9,22.6
"Female",155,50.5,21
"Female",161,58.6,22.6
"Female",146,43.7,20.5
"Female",160,62,24.2
"Female",168,68.7,24.3
"Female",151,52.3,22.9
"Female",162,53,20.2
"Female",160,70,27.3
"Female",160,59.9,23.4
"Female",169,64.8,22.7
"Female",165,67.2,24.7
"Female",151,45.7,20
"Female",175,74.9,24.5
"Female",164,62.6,23.3
"Female",160,57.9,22.6
"Female",170,72.8,25.2
"Female",159,63.5,25.1
"Female",169,71,24.9
"Female",153,55.8,23.8
"Female",159,60.2,23.8
"Female",171,73.7,25.2
"Female",164,64.5,24
"Female",158,54.3,21.8
"Female",161,57.3,22.1
"Female",168,65.7,23.3
"Female",152,58.6,25.4
"Female",161,64.6,24.9
"Female",176,80.3,25.9
"Female",168,62.6,22.2
"Female",156,54.2,22.3
"Female",153,48.5,20.7
"Female",161,63.4,24.5
"Female",161,54.8,21.1
"Female",157,52.7,21.4
"Female",169,72,25.2
"Female",164,60.5,22.5
"Female",155,54.6,22.7
"Female",162,62,23.6
"Female",156,55.3,22.7
"Female",160,52.8,20.6
"Female",142,47.6,23.6
"Female",161,57.3,22.1
"Female",160,63.2,24.7
"Female",170,66.2,22.9
"Female",165,72.5,26.6
"Female",164,61.1,22.7
"Female",176,81.1,26.2
"Female",156,50.5,20.8
"Female",167,73,26.2
"Female",174,79.9,26.4
"Female",153,55.7,23.8
"Female",159,56.2,22.2
"Female",167,68.7,24.6
"Female",172,79.3,26.8
"Female",164,58.7,21.8
"Female",155,56.2,23.4
"Female",157,50.3,20.4
"Female",150,58.8,26.1
"Female",160,50.6,19.8
"Female",165,64.5,23.7
"Female",157,51.1,20.7
"Female",149,46.5,20.9
"Female",177,80.6,25.7
"Female",172,72.9,24.6
"Female",158,61.5,24.6
"Female",158,61.8,24.8
"Female",155,51.8,21.6
"Female",168,66.5,23.6
"Female",148,44.6,20.4
"Female",167,65.3,23.4
"Female",169,67.7,23.7
"Female",162,65.3,24.9
"Female",159,62.2,24.6
"Female",166,72.1,26.2
"Female",161,56.6,21.8
"Female",156,56.7,23.3
"Female",163,66.6,25.1
"Female",151,45.4,19.9
"Female",166,68,24.7
"Female",147,46.9,21.7
"Female",150,53,23.6
"Female",168,64.7,22.9
"Female",163,62,23.3
"Female",164,70.3,26.1
"Female",165,64.6,23.7
"Female",154,51.4,21.7
"Female",159,58.9,23.3
"Female",151,50.9,22.3
"Female",149,42.3,19.1
"Female",160,65.9,25.7
"Female",158,55.1,22.1
"Female",163,76.5,28.8
"Female",160,63,24.6
"Female",159,56.2,22.2
"Female",152,56.6,24.5
"Female",159,61.5,24.3
"Female",148,40.5,18.5
"Female",167,61.5,22.1
"Female",155,44.3,18.4
"Female",160,62.6,24.5
"Female",161,56,21.6
"Female",160,61.6,24.1
"Female",176,79.8,25.8
"Female",165,69.8,25.6
"Female",159,49.5,19.6
"Female",163,62.2,23.4
"Female",162,57,21.7
"Female",166,63.8,23.2
"Female",163,58.3,21.9
"Female",174,71.5,23.6
"Female",155,45.9,19.1
"Female",164,62.3,23.2
"Female",176,82.9,26.8
"Female",161,60.9,23.5
"Female",144,35.9,17.3
"Female",162,60.1,22.9
"Female",149,54.2,24.4
"Female",168,74.2,26.3
"Female",160,61,23.8
"Female",162,60.2,22.9
"Female",159,58.6,23.2
"Female",157,56.2,22.8
"Female",161,55.9,21.6
"Female",155,54.6,22.7
"Female",161,60.4,23.3
"Female",156,53.4,21.9
"Female",159,55.7,22
"Female",163,62.5,23.5
"Female",167,71.3,25.6
"Female",162,54.8,20.9
"Female",155,49.7,20.7
"Female",151,48.1,21.1
"Female",159,64.8,25.6
"Female",157,51.5,20.9
"Female",157,59.6,24.2
"Female",148,47.7,21.8
"Female",171,66.8,22.8
"Female",158,54.3,21.8
"Female",166,72.2,26.2
"Female",159,58.1,23
"Female",164,73.7,27.4
"Female",161,59.9,23.1
"Female",163,65.5,24.7
"Female",160,55.7,21.8
"Female",157,50.3,20.4
"Female",160,58.4,22.8
"Female",153,51.2,21.9
"Female",157,64.2,26
"Female",169,73.7,25.8
"Female",156,56.5,23.2
"Female",159,64.1,25.4
"Female",158,54.2,21.7
"Female",157,55.6,22.6
"Female",165,62.8,23.1
"Female",150,50.5,22.4
"Female",161,61.9,23.9
"Female",158,56.3,22.6
"Female",167,70.7,25.4
"Female",165,64.2,23.6
"Female",169,55.7,19.5
"Female",156,51.5,21.2
"Female",161,55.8,21.5
"Female",164,65.2,24.2
"Female",176,82.5,26.6
"Female",158,48.5,19.4
"Female",162,57.6,21.9
"Female",172,79.1,26.7
"Female",170,69.9,24.2
"Female",154,60.6,25.6
"Female",157,64.2,26
"Female",169,66.5,23.3
"Female",174,77.8,25.7
"Female",173,65.5,21.9
"Female",155,49.2,20.5
"Female",161,66,25.5
"Female",168,67.4,23.9
"Female",168,65,23
"Female",164,75.8,28.2
"Female",171,72.6,24.8
"Female",157,51.3,20.8
"Female",166,61.4,22.3
"Female",153,59.3,25.3
"Female",161,57.7,22.3
"Female",158,53,21.2
"Female",162,60,22.9
"Female",153,52.5,22.4
"Female",163,64,24.1
"Female",163,62.9,23.7
"Female",154,49.5,20.9
"Female",162,60.3,23
"Female",162,61.1,23.3
"Female",155,47.4,19.7
"Female",163,69.4,26.1
"Female",158,56.8,22.8
"Female",158,65.4,26.2
"Female",152,46.1,20
"Female",162,61.4,23.4
"Female",165,64.1,23.5
"Female",159,60.1,23.8
"Female",153,46.3,19.8
"Female",164,62.2,23.1
"Female",156,67.2,27.6
"Female",164,70.3,26.1
"Female",156,54.8,22.5
"Female",164,61.3,22.8
"Female",163,60.5,22.8
"Female",175,81.1,26.5
"Female",163,66.5,25
"Female",161,67,25.8
"Female",166,62.9,22.8
"Female",169,62.3,21.8
"Female",157,53.1,21.5
"Female",165,69.4,25.5
"Female",154,53.6,22.6
"Female",177,74.3,23.7
"Female",168,71.6,25.4
"Female",166,65,23.6
"Female",150,49.8,22.1
"Female",166,64.2,23.3
"Female",153,52.3,22.3
"Female",164,72.3,26.9
"Female",151,49.8,21.8
"Female",165,62.5,23
"Female",167,56,20.1
"Female",170,65,22.5
"Female",162,61.6,23.5
"Female",147,40.7,18.8
"Female",175,79.2,25.9
"Female",168,68.4,24.2
"Female",163,55.2,20.8
"Female",169,68.5,24
"Female",170,70.8,24.5
"Female",169,73.8,25.8
"Female",162,63.1,24
"Female",145,42.8,20.4
"Female",170,57.7,20
"Female",154,54.9,23.1
"Female",172,77,26
"Female",160,53.1,20.7
"Female",152,47.9,20.7
"Female",156,57.3,23.5
"Female",168,66.8,23.7
"Female",167,66.7,23.9
"Female",158,52.5,21
"Female",170,63.9,22.1
"Female",158,56.8,22.8
"Female",153,57.6,24.6
"Female",165,63.7,23.4
"Female",157,60.9,24.7
"Female",173,78.1,26.1
"Female",165,65.1,23.9
"Female",165,68.6,25.2
"Female",165,68.5,25.2
"Female",166,68.2,24.7
"Female",174,72.2,23.8
"Female",169,58.7,20.6
"Female",147,51,23.6
"Female",160,59.6,23.3
"Female",152,57.6,24.9
"Female",148,52.8,24.1
"Female",147,44.3,20.5
"Female",149,49.2,22.2
"Female",166,64.7,23.5
"Female",166,66.7,24.2
"Female",160,52.6,20.5
"Female",167,62.5,22.4
"Female",169,69.3,24.3
"Female",162,59.6,22.7
"Female",151,48.7,21.4
"Female",162,67.3,25.6
"Female",158,51.7,20.7
"Female",163,62,23.3
"Female",165,63.1,23.2
"Female",159,61.5,24.3
"Female",156,61.3,25.2
"Female",161,63,24.3
"Female",161,65.7,25.3
"Female",153,49.6,21.2
"Female",172,77.9,26.3
"Female",160,66.2,25.9
"Female",161,67,25.8
"Female",159,52.7,20.8
"Female",159,54.8,21.7
"Female",162,53.3,20.3
"Female",161,57.2,22.1
"Female",149,59.6,26.8
"Female",165,72.9,26.8
"Female",162,65.3,24.9
"Female",166,65.5,23.8
"Female",166,56.8,20.6
"Female",164,68.6,25.5
"Female",154,56.9,24
"Female",165,69.4,25.5
"Female",170,75,26
"Female",184,80.7,23.8
"Female",166,79.1,28.7
"Female",154,49.3,20.8
"Female",157,61.1,24.8
"Female",166,77.6,28.2
"Female",162,60.7,23.1
"Female",163,65.4,24.6
"Female",157,60.3,24.5
"Female",162,58.1,22.1
"Female",150,48.2,21.4
"Female",165,66.2,24.3
"Female",166,68.2,24.7
"Female",157,58.3,23.7
"Female",144,45.3,21.8
"Female",150,46.7,20.8
"Female",161,57.8,22.3
"Female",154,50.4,21.3
"Female",160,58.7,22.9
"Female",177,73.8,23.6
"Female",169,74.8,26.2
"Female",155,51.9,21.6
"Female",169,67.8,23.7
"Female",171,65.5,22.4
"Female",164,73.7,27.4
"Female",161,57.5,22.2
"Female",168,67.8,24
"Female",158,53.4,21.4
"Female",162,66.4,25.3
"Female",161,54.9,21.2
"Female",166,60.6,22
"Female",158,51.7,20.7
"Female",162,54.7,20.8
"Female",168,71.9,25.5
"Female",166,71.7,26
"Female",151,56.3,24.7
"Female",165,59,21.7
"Female",160,57.5,22.5
"Female",166,71.7,26
"Female",153,52.4,22.4
"Female",150,48.1,21.4
"Female",163,63.4,23.9
"Female",159,56.3,22.3
"Female",167,69.8,25
"Female",163,61.3,23.1
"Female",173,71.7,24
"Female",162,65.2,24.8
"Female",155,48.5,20.2
"Female",156,52.5,21.6
"Female",160,53.5,20.9
"Female",173,68.1,22.8
"Female",154,57,24
"Female",146,44.7,21
"Female",149,54.5,24.5
"Female",159,45.5,18
"Female",164,69.7,25.9
"Female",160,58.3,22.8
"Female",170,65.5,22.7
"Female",156,48.2,19.8
"Female",169,70.5,24.7
"Female",162,66.2,25.2
"Female",160,61.8,24.1
"Female",157,52.4,21.3
"Female",168,66,23.4
"Female",157,53.4,21.7
"Female",155,51.7,21.5
"Female",158,59.8,24
"Female",171,76.5,26.2
"Female",171,72.7,24.9
"Female",167,64.5,23.1
"Female",164,57.4,21.3
"Female",171,69.8,23.9
"Female",164,65.2,24.2
"Female",168,63.6,22.5
"Female",157,60.1,24.4
"Female",165,56.1,20.6
"Female",161,63.7,24.6
"Female",157,55.8,22.6
"Female",163,62.1,23.4
"Female",168,57.3,20.3
"Female",159,57.3,22.7
"Female",158,63.1,25.3
"Female",157,64.3,26.1
"Female",160,56.7,22.1
"Female",161,68.6,26.5
"Female",162,55.7,21.2
"Female",149,48.1,21.7
"Female",166,66.7,24.2
"Female",161,58.7,22.6
"Female",160,57.4,22.4
"Female",158,57.6,23.1
"Female",155,51.2,21.3
"Female",164,65.3,24.3
"Female",170,65.5,22.7
"Female",157,60.1,24.4
"Female",160,64.2,25.1
"Female",171,67.4,23
"Female",159,54.9,21.7
"Female",173,78.1,26.1
"Female",160,64.3,25.1
"Female",163,55,20.7
"Female",145,42.5,20.2
"Female",174,74.3,24.5
"Female",159,66.2,26.2
"Female",176,71.2,23
"Female",160,62,24.2
"Female",148,46.3,21.1
"Female",166,56.8,20.6
"Female",154,53.1,22.4
"Female",172,68.2,23.1
"Female",164,62.7,23.3
"Female",155,61.4,25.6
"Female",157,57.7,23.4
"Female",170,67.5,23.4
"Female",159,59.5,23.5
"Female",171,70.7,24.2
"Female",165,69.3,25.5
"Female",168,67.5,23.9
"Female",158,56.9,22.8
"Female",163,51,19.2
"Female",164,62.6,23.3
"Female",158,67.1,26.9
"Female",159,63.7,25.2
"Female",160,70.4,27.5
"Female",163,68.1,25.6
"Female",171,71.1,24.3
"Female",163,62.7,23.6
"Female",168,70.8,25.1
"Female",162,68.6,26.1
"Female",179,84.3,26.3
"Female",168,65.8,23.3
"Female",162,56.8,21.6
"Female",167,69.6,25
"Female",139,35.7,18.5
"Female",158,57.7,23.1
"Female",171,77.5,26.5
"Female",170,70.2,24.3
"Female",163,64.9,24.4
"Female",148,48.4,22.1
"Female",150,47.2,21
"Female",166,61.2,22.2
"Female",158,56.4,22.6
"Female",169,69.9,24.5
"Female",172,67.1,22.7
"Female",166,66.7,24.2
"Female",162,61.2,23.3
"Female",170,82.5,28.5
"Female",167,75,26.9
"Female",158,54.7,21.9
"Female",149,50.1,22.6
"Female",186,86.2,24.9
"Female",163,63.6,23.9
"Female",155,56.5,23.5
"Female",153,52.2,22.3
"Female",169,69.1,24.2
"Female",162,59.6,22.7
"Female",168,65.8,23.3
"Female",157,60.1,24.4
"Female",169,64.8,22.7
"Female",173,72,24.1
"Female",175,74.4,24.3
"Female",158,47.7,19.1
"Female",160,66.6,26
"Female",144,38.2,18.4
"Female",163,58.2,21.9
"Female",166,63.2,22.9
"Female",157,60.2,24.4
"Female",173,69,23.1
"Female",159,60.5,23.9
"Female",157,53.9,21.9
"Female",157,60.2,24.4
"Female",168,63.7,22.6
"Female",171,70.9,24.2
"Female",168,69,24.4
"Female",164,64.8,24.1
"Female",158,58.7,23.5
"Female",154,53.6,22.6
"Female",164,58.9,21.9
"Female",153,56.7,24.2
"Female",152,46.5,20.1
"Female",155,54.9,22.9
"Female",173,71.9,24
"Female",167,67.6,24.2
"Female",160,64.7,25.3
"Female",161,57,22
"Female",174,79.4,26.2
"Female",163,66.5,25
"Female",170,73.8,25.5
"Female",151,56.6,24.8
"Female",158,54.6,21.9
"Female",165,67.7,24.9
"Female",172,73.2,24.7
