"country","cur_name","cur_code","city","urban_class","wage_eur","cap_eur","cap_index","milk_eur"
"USA","US dollar","USD","Harrisburg, PA","Urban",8.28609,3.6982128,0.446315789473684,1.06
"Canada","Canadian Dollar","CAD","Toronto","Urban",11.6430875,3.611225,0.310160427807487,2.24
"UK","Pound Sterling","GBP","Bovey Tracey","Rural",14.434406,3.66680475,0.254032258064516,1.69
"UK","Pound Sterling","GBP","Cardiff","Urban",14.21323365,3.66680475,0.257985257985258,1.69
"Canada","Canadian Dollar","CAD","Vancouver","Urban",12.73268125,3.5987725,0.282640586797066,2.24
"USA","US dollar","USD","St. Louis","Suburban",16.13607,3.663324,0.227027027027027,1.06
"Mexico","Mexican Peso","MXN","Mérida","Urban",2.0292744,3.8048895,1.875,1.74
"Mexico","Mexican Peso","MXN","México city","Urban",1.993762098,3.8048895,1.90839694656489,1.74
"Canada","Canadian Dollar","CAD","Toronto","Urban",11.829875,3.58009375,0.302631578947368,2.24
"Canada","Canadian Dollar","CAD","Montréal","Urban",12.4525,3.58009375,0.2875,2.24
"Canada","Canadian Dollar","CAD","Edmonton","Urban",9.339375,3.58009375,0.383333333333333,2.24
"Canada","Canadian Dollar","CAD","Victoria","Urban",11.11385625,3.58009375,0.322128851540616,2.24
"Canada","Canadian Dollar","CAD","Montréal","Urban",11.829875,3.58009375,0.302631578947368,2.24
"Australia","Australian Dollar","AUD","Launceston","Urban",20.786415,3.72294,0.17910447761194,1.77
"Australia","Australian Dollar","AUD","Katoomba","Suburban",19.85568,3.72294,0.1875,1.77
"Australia","Australian Dollar","AUD","Canberra","Urban",19.85568,3.72294,0.1875,1.77
"Australia","Australian Dollar","AUD","Melbourne","Suburban",23.57862,3.72294,0.157894736842105,1.77
"Australia","Australian Dollar","AUD","Perth","Urban",20.7119562,3.72294,0.17974835230677,1.77
"Australia","Australian Dollar","AUD","Newcastle","Urban",19.85568,3.72294,0.1875,1.77
"Australia","Australian Dollar","AUD","Canberra","Urban",16.0396665,3.72294,0.2321083172147,1.77
"Australia","Australian Dollar","AUD","Katoomba","Rural",16.0396665,3.72294,0.2321083172147,1.77
"Australia","Australian Dollar","AUD","",NA,20.0108025,3.72294,0.186046511627907,1.77
"Australia","Australian Dollar","AUD","Geelong","Suburban",19.4337468,3.72294,0.191570881226054,1.77
"Australia","Australian Dollar","AUD","Melbourne","Urban",20.47617,3.72294,0.181818181818182,1.77
"Australia","Australian Dollar","AUD","Melbourne","Urban",21.406905,3.72294,0.173913043478261,1.77
"Australia","Australian Dollar","AUD","Melbourne","Suburban",20.0480319,3.72294,0.185701021355617,1.77
"Australia","Australian Dollar","AUD","Melbourne","Urban",17.37372,3.72294,0.214285714285714,1.77
"Australia","Australian Dollar","AUD","Melbourne","Urban",16.13274,3.72294,0.230769230769231,1.77
"Australia","Australian Dollar","AUD","Melbourne","Suburban",16.4740095,3.72294,0.225988700564972,1.77
"Australia","Australian Dollar","AUD","Melbourne","Suburban",22.027395,3.72294,0.169014084507042,1.77
"Australia","Australian Dollar","AUD","","Rural",18.6953637,3.72294,0.199137072685032,1.77
"Australia","Australian Dollar","AUD","Brisbane","Urban",19.23519,3.72294,0.193548387096774,1.77
"Australia","Australian Dollar","AUD","Melbourne","Urban",20.0480319,3.72294,0.185701021355617,1.77
"Australia","Australian Dollar","AUD","Sydney","Urban",21.09666,3.72294,0.176470588235294,1.77
"France","Euro","EUR","Strasbourg","Urban",9.52,3.6,0.378151260504202,1.37
"Netherlands","Euro","EUR","Nijmegen","Urban",14.6,3.6,0.246575342465753,1.35
"Germany","Euro","EUR","Bremen","Urban",16,3.6,0.225,1.35
"Germany","Euro","EUR","Freiburg","Urban",19,3.6,0.189473684210526,1.35
"Germany","Euro","EUR","Berlin","Urban",14,3.6,0.257142857142857,1.35
"Ireland","Euro","EUR","","Rural",15,3.6,0.24,1.62
"Netherlands","Euro","EUR","The Hague","Urban",17.7,3.6,0.203389830508475,1.35
"Germany","Euro","EUR","Bonn","Urban",13,3.6,0.276923076923077,1.35
"Germany","Euro","EUR","Trier","Suburban",14,3.6,0.257142857142857,1.35
"Germany","Euro","EUR","Bonn","Urban",14.6,3.6,0.246575342465753,1.35
"Netherlands","Euro","EUR","Amsterdam","Urban",16.3,3.6,0.220858895705521,1.35
"Germany","Euro","EUR","Berlin","Urban",17,3.6,0.211764705882353,1.35
"Netherlands","Euro","EUR","Groningen","Urban",14.07,3.6,0.255863539445629,1.35
"Hungary","Forint","HUF","Budapest","Urban",7.9493321,3.8376086,0.482758620689655,1.23
"Israel","New Israeli Sheqel","ILS","","Rural",11.475108,3.7294101,0.325,2.49
"Argentina","Argentine Peso","ARS","Ciudad Autónoma de Buenos Aires","Urban",3.86997896,3.35013104,0.865671641791045,1.41
"USA","US dollar","USD","Dallas, TX","Urban",14.39163,3.619713,0.251515151515152,1.06
"Chile","Chilean Peso","CLP","Santiago","Urban",2.275,3.458,1.52,1.19
"Canada","Canadian Dollar","CAD","Montréal","Urban",10.584625,3.5489625,0.335294117647059,2.24
"Canada","Canadian Dollar","CAD","Toronto","Urban",11.9544,3.5489625,0.296875,2.24
"UK","Pound Sterling","GBP","Aldershot","Urban",16.7858173,3.6086015,0.21497919556172,1.69
"UK","Pound Sterling","GBP","Huddersfield","Urban",15.7148775,3.6086015,0.22962962962963,1.69
"UK","Pound Sterling","GBP","Manchester","Suburban",15.7148775,3.6086015,0.22962962962963,1.69
"UK","Pound Sterling","GBP","Torquay","Suburban",14.21323365,3.6086015,0.253890253890254,1.69
"UK","Pound Sterling","GBP","","Urban",14.5508125,3.6086015,0.248,1.69
"Malaysia","Malaysian Ringgit","MYR","Kuala Lumpur","Urban",2.3495439,3.50295636,1.49090909090909,1.9
"Singapore","Singapore Dollar","SGD","","Urban",8.1873264,3.61606916,0.441666666666667,3.08
"Canada","Canadian Dollar","CAD","Toronto","Urban",11.20725,3.54273625,0.316111111111111,2.24
"USA","US dollar","USD","Ellensburg","Suburban",15.5342382,3.5935464,0.231330713082538,1.06
"Canada","Canadian Dollar","CAD","Toronto","Urban",10.9582,3.51783125,0.321022727272727,2.24
"Canada","Canadian Dollar","CAD","Toronto","Urban",13.075125,3.51783125,0.269047619047619,2.24
"Cyprus","Euro","EUR","Larnaca","Urban",4.75,3.55,0.747368421052632,1.89
"USA","US dollar","USD","Hillsborough, NC","Suburban",13.95552,3.576102,0.25625,1.06
"Canada","Canadian Dollar","CAD","Vancouver","Urban",11.36290625,3.50537875,0.308493150684931,2.24
"Japan","Yen","JPY","Tokyo","Urban",6.6324,3.59255,0.541666666666667,1.48
"Japan","Yen","JPY","Koenji, Tokyo","Suburban",6.90875,3.59255,0.52,1.48
"Russia","Russian Ruble","RUB","Kazan","Urban",2.484576,3.416292,1.375,1.18
"Romania","Romanian Leu","RON","Cluj-Napoca","Urban",3.989076,3.419208,0.857142857142857,1.58
"USA","US dollar","USD","Louisville","Urban",10.03053,3.5586576,0.354782608695652,1.06
"Canada","Canadian Dollar","CAD","Toronto","Urban",12.4525,3.4867,0.28,2.24
"Canada","Canadian Dollar","CAD","Edmonton, Alberta","Urban",9.6506875,3.4867,0.361290322580645,2.24
"Canada","Canadian Dollar","CAD","Toronto","Urban",11.20725,3.4867,0.311111111111111,2.24
"Canada","Canadian Dollar","CAD","Vancouver","Urban",11.42516875,3.4867,0.305177111716621,2.24
"Canada","Canadian Dollar","CAD","Kingston, ON","Suburban",12.4525,3.48047375,0.2795,2.24
"Poland","Zloty","PLN","Wrocław","Urban",7.196409,3.437775,0.477707006369427,1.05
"Poland","Zloty","PLN","Kraków","Urban",7.196409,3.437775,0.477707006369427,1.05
"Poland","Zloty","PLN","Poznań","Urban",7.33392,3.437775,0.46875,1.05
"Poland","Zloty","PLN","Warsaw","Urban",6.187995,3.437775,0.555555555555556,1.05
"Poland","Zloty","PLN","Warsaw","Urban",8.479845,3.437775,0.405405405405405,1.05
"Poland","Zloty","PLN","Warsaw","Urban",10.313325,3.437775,0.333333333333333,1.05
"Poland","Zloty","PLN","Wrocław","Urban",7.33392,3.437775,0.46875,1.05
"Poland","Zloty","PLN","Toruń","Urban",7.33392,3.437775,0.46875,1.05
"Poland","Zloty","PLN","Warsaw","Urban",8.5944375,3.437775,0.4,1.05
"Poland","Zloty","PLN","Warsaw","Urban",11.45925,3.437775,0.3,1.05
"Poland","Zloty","PLN","Cieszyn","Urban",6.187995,3.437775,0.555555555555556,1.05
"Poland","Zloty","PLN","Warsaw","Urban",7.79229,3.437775,0.441176470588235,1.05
"Poland","Zloty","PLN","Warsaw","Urban",7.563105,3.437775,0.454545454545455,1.05
"Poland","Zloty","PLN","Kraków","Suburban",7.196409,3.437775,0.477707006369427,1.05
"Poland","Zloty","PLN","Warsaw","Urban",7.196409,3.437775,0.477707006369427,1.05
"Poland","Zloty","PLN","Kraków","Urban",7.33392,3.437775,0.46875,1.05
"Poland","Zloty","PLN","Warsaw","Urban",7.33392,3.437775,0.46875,1.05
"Turkey","Turkish Lira","TRY","Istanbul","Urban",3.519405,3.2157,0.913705583756345,1.05
"Germany","Euro","EUR","Hamburg","Urban",20,3.5,0.175,1.35
"Germany","Euro","EUR","Giessen","Urban",15,3.5,0.233333333333333,1.35
"Portugal","Euro","EUR","Lisbon","Rural",8,3.5,0.4375,1.1
"Spain","Euro","EUR","Málaga","Urban",9.5,3.5,0.368421052631579,1.22
"Germany","Euro","EUR","Berlin","Suburban",14,3.5,0.25,1.35
"Lithuania","Euro","EUR","Vilnius","Urban",7.5,3.5,0.466666666666667,1.57
"Spain","Euro","EUR","Barcelona","Urban",9,3.5,0.388888888888889,1.22
"Spain","Euro","EUR","Barcelona","Urban",8,3.5,0.4375,1.22
"Belgium","Euro","EUR","Antwerp","Urban",15,3.5,0.233333333333333,1.33
"France","Euro","EUR","Châtellaion-Plage","Suburban",9,3.5,0.388888888888889,1.37
"Germany","Euro","EUR","","Rural",16,3.5,0.21875,1.35
"Germany","Euro","EUR","Munich","Urban",35,3.5,0.1,1.35
"Germany","Euro","EUR","Olpe","Suburban",13.5,3.5,0.259259259259259,1.35
"Germany","Euro","EUR","","Urban",15,3.5,0.233333333333333,1.35
"Germany","Euro","EUR","Cologne","Urban",14.5,3.5,0.241379310344828,1.35
"Germany","Euro","EUR","Münster","Urban",13,3.5,0.269230769230769,1.35
"Germany","Euro","EUR","Düsseldorf","Urban",17,3.5,0.205882352941176,1.35
"Germany","Euro","EUR","","Urban",13,3.5,0.269230769230769,1.35
"Germany","Euro","EUR","Heidelberg","Urban",13,3.5,0.269230769230769,1.35
"Ireland","Euro","EUR","Galway","Urban",14.5,3.5,0.241379310344828,1.62
"Latvia","Euro","EUR","Riga","Suburban",7.7,3.5,0.454545454545455,1.26
"Netherlands","Euro","EUR","Amsterdam","Urban",15,3.5,0.233333333333333,1.35
"Netherlands","Euro","EUR","Wageningen","Suburban",21,3.5,0.166666666666667,1.35
"Netherlands","Euro","EUR","Arnhem","Urban",15,3.5,0.233333333333333,1.35
"Netherlands","Euro","EUR","Boskoop","Rural",14.7,3.5,0.238095238095238,1.35
"Portugal","Euro","EUR","Cascais","Suburban",7.5,3.5,0.466666666666667,1.1
"Portugal","Euro","EUR","Porto","Urban",5.49,3.5,0.63752276867031,1.1
"Spain","Euro","EUR","Málaga","Urban",9.26,3.5,0.377969762419006,1.22
"Spain","Euro","EUR","Barcelona","Urban",10,3.5,0.35,1.22
"Germany","Euro","EUR","","Rural",15,3.5,0.233333333333333,1.35
"Germany","Euro","EUR","Coburg","Urban",17,3.5,0.205882352941176,1.35
"USA","US dollar","USD","Greenville","Suburban",11.33886,3.532491,0.311538461538462,1.06
"Malaysia","Malaysian Ringgit","MYR","Petaling Jaya","Suburban",1.7087592,3.4175184,2,1.9
"Malaysia","Malaysian Ringgit","MYR","Kuala Lumpur","Urban",6.674840625,3.4175184,0.512,1.9
"Australia","Australian Dollar","AUD","Brisbane","Suburban",20.786415,3.598842,0.173134328358209,1.77
"Mexico","Mexican Peso","MXN","Ciudad de México","Urban",1.9978206468,3.65269392,1.82833925850686,1.74
"Czechia","Czech Koruna","CZK","Prague","Urban",8.2166,3.492055,0.425,1.2
"Czechia","Czech Koruna","CZK","Prague","Urban",6.57328,3.492055,0.53125,1.2
"Czechia","Czech Koruna","CZK","Brno","Urban",6.367865,3.492055,0.548387096774194,1.2
"Czechia","Czech Koruna","CZK","Prague","Urban",7.39494,3.492055,0.472222222222222,1.2
"Czechia","Czech Koruna","CZK","Brno","Suburban",8.956094,3.492055,0.389908256880734,1.2
"Czechia","Czech Koruna","CZK","Brno","Urban",6.57328,3.492055,0.53125,1.2
"Czechia","Czech Koruna","CZK","Prague","Urban",6.16245,3.492055,0.566666666666667,1.2
"Czechia","Czech Koruna","CZK","Prague","Urban",6.98411,3.492055,0.5,1.2
"Czechia","Czech Koruna","CZK","Prague","Urban",9.243675,3.492055,0.377777777777778,1.2
"Czechia","Czech Koruna","CZK","Česke Budějovice","Urban",8.2166,3.492055,0.425,1.2
"Czechia","Czech Koruna","CZK","Brno","Urban",8.2166,3.492055,0.425,1.2
"Czechia","Czech Koruna","CZK","Olomouc","Urban",6.16245,3.492055,0.566666666666667,1.2
"UK","Pound Sterling","GBP","Southampton",NA,14.1783117,3.492195,0.246305418719212,1.69
"UK","Pound Sterling","GBP","Winchester","Urban",15.132845,3.492195,0.230769230769231,1.69
"UK","Pound Sterling","GBP","","Rural",14.5508125,3.492195,0.24,1.69
"UK","Pound Sterling","GBP","Newark","Urban",14.67885965,3.492195,0.237906423473434,1.69
"UK","Pound Sterling","GBP","Torbay","Urban",14.5508125,3.492195,0.24,1.69
"UK","Pound Sterling","GBP","Canterbury","Suburban",16.29691,3.492195,0.214285714285714,1.69
"UK","Pound Sterling","GBP","","Rural",11.64065,3.492195,0.3,1.69
"UK","Pound Sterling","GBP","York","Urban",12.804715,3.492195,0.272727272727273,1.69
"UK","Pound Sterling","GBP","Sheffield","Urban",14.21323365,3.492195,0.245700245700246,1.69
"UK","Pound Sterling","GBP","Gowerton","Suburban",8.78869075,3.492195,0.397350993377483,1.69
"Canada","Canadian Dollar","CAD","Vancouver","Suburban",11.67421875,3.43066375,0.293866666666667,2.24
"Argentina","Argentine Peso","ARS","Buenos Aires","Suburban",3.3322251672,3.23460928,0.970705494886462,1.41
"Canada","Canadian Dollar","CAD","Peterborough","Urban",15.72128125,3.4244375,0.217821782178218,2.24
"Canada","Canadian Dollar","CAD","North Vancouver","Suburban",13.69775,3.4244375,0.25,2.24
"Canada","Canadian Dollar","CAD","Edmonton","Suburban",9.339375,3.4244375,0.366666666666667,2.24
"Canada","Canadian Dollar","CAD","Montréal","Urban",8.71675,3.4244375,0.392857142857143,2.24
"Canada","Canadian Dollar","CAD","Saskatoon","Urban",13.69775,3.4244375,0.25,2.24
"Canada","Canadian Dollar","CAD","Rocky Mountain House","Rural",11.20725,3.4244375,0.305555555555556,2.24
"Canada","Canadian Dollar","CAD","Vancouver","Urban",11.829875,3.4244375,0.289473684210526,2.24
"Canada","Canadian Dollar","CAD","Port Moody","Suburban",11.829875,3.4244375,0.289473684210526,2.24
"Canada","Canadian Dollar","CAD","Ottawa","Suburban",14.6316875,3.4244375,0.234042553191489,2.24
"Canada","Canadian Dollar","CAD","Ottawa","Suburban",14.320375,3.4244375,0.239130434782609,2.24
"Canada","Canadian Dollar","CAD","Toronto","Urban",12.4525,3.4244375,0.275,2.24
"Canada","Canadian Dollar","CAD","Vancouver","Urban",10.8959375,3.4244375,0.314285714285714,2.24
"Canada","Canadian Dollar","CAD","Toronto","Urban",11.20725,3.4244375,0.305555555555556,2.24
"Canada","Canadian Dollar","CAD","Victoria","Urban",11.829875,3.4244375,0.289473684210526,2.24
"Canada","Canadian Dollar","CAD","Vancouver","Urban",12.1411875,3.4244375,0.282051282051282,2.24
"USA","US dollar","USD","Cleveland","Urban",13.0833,3.48888,0.266666666666667,1.06
"USA","US dollar","USD","","Suburban",13.0833,3.48888,0.266666666666667,1.06
"USA","US dollar","USD","",NA,9.59442,3.48888,0.363636363636364,1.06
"USA","US dollar","USD","Frostburg","Rural",13.95552,3.48888,0.25,1.06
"USA","US dollar","USD","Milwaukee, WI","Urban",13.95552,3.48888,0.25,1.06
"USA","US dollar","USD","","Suburban",14.39163,3.48888,0.242424242424242,1.06
"USA","US dollar","USD","Chambersburg, Pennsylvania","Suburban",11.33886,3.48888,0.307692307692308,1.06
"USA","US dollar","USD","Dallas","Suburban",13.0833,3.48888,0.266666666666667,1.06
"USA","US dollar","USD","Little Rock, Arkansas","Suburban",13.0833,3.48888,0.266666666666667,1.06
"USA","US dollar","USD","Orland Park","Suburban",20.93328,3.48888,0.166666666666667,1.06
"USA","US dollar","USD","","Urban",17.4444,3.48888,0.2,1.06
"USA","US dollar","USD","Waco","Suburban",9.59442,3.48888,0.363636363636364,1.06
"USA","US dollar","USD","Lafayette, IN","Suburban",16.397736,3.48888,0.212765957446809,1.06
"USA","US dollar","USD","Westminster","Urban",13.95552,3.48888,0.25,1.06
"USA","US dollar","USD","Cartersville","Suburban",17.88051,3.48888,0.195121951219512,1.06
"USA","US dollar","USD","Seattle","Urban",19.18884,3.48888,0.181818181818182,1.06
"USA","US dollar","USD","Greensboro",NA,9.59442,3.48888,0.363636363636364,1.06
"USA","US dollar","USD","San Francisco","Urban",18.31662,3.48888,0.19047619047619,1.06
"USA","US dollar","USD","Chagrin Falls","Rural",15.69996,3.48888,0.222222222222222,1.06
"USA","US dollar","USD","","Suburban",12.559968,3.48888,0.277777777777778,1.06
"USA","US dollar","USD","Northfield, Illinois","Suburban",15.69996,3.48888,0.222222222222222,1.06
"USA","US dollar","USD","Boise, Idaho","Urban",10.46664,3.48888,0.333333333333333,1.06
"USA","US dollar","USD","Moscow, Idaho","Suburban",11.33886,3.48888,0.307692307692308,1.06
"USA","US dollar","USD","milwaukee","Suburban",9.59442,3.48888,0.363636363636364,1.06
"USA","US dollar","USD","Scranton","Urban",10.46664,3.48888,0.333333333333333,1.06
"USA","US dollar","USD","Richmond, IN","Rural",8.068035,3.48888,0.432432432432432,1.06
"USA","US dollar","USD","","Urban",7.84998,3.48888,0.444444444444444,1.06
"USA","US dollar","USD","Little Rock",NA,10.46664,3.48888,0.333333333333333,1.06
"USA","US dollar","USD","Portland, ME","Suburban",20.93328,3.48888,0.166666666666667,1.06
"USA","US dollar","USD","","Suburban",13.95552,3.48888,0.25,1.06
"USA","US dollar","USD","Denver","Urban",16.8251238,3.48888,0.207361327112494,1.06
"El Salvador","US dollar","USD","San Salvador","Urban",2.18055,3.48888,1.6,NA
"USA","US dollar","USD","Indianapolis","Urban",11.33886,3.48888,0.307692307692308,1.06
"USA","US dollar","USD","San Francisco","Urban",15.69996,3.48888,0.222222222222222,1.06
"USA","US dollar","USD","Houston, TX","Urban",13.0833,3.48888,0.266666666666667,1.06
"USA","US dollar","USD","Glen Ellyn, IL","Suburban",10.46664,3.48888,0.333333333333333,1.06
"Canada","Canadian Dollar","CAD","Welland","Urban",11.20725,3.411985,0.304444444444444,2.24
"USA","US dollar","USD","Flagstaff","Urban",16.877457,3.4714356,0.205684754521964,1.06
"Canada","Canadian Dollar","CAD","Calgary","Urban",10.11765625,3.3995325,0.336,2.24
"Czechia","Czech Koruna","CZK","Brno","Urban",6.696529,3.450972,0.515337423312883,1.2
"Russia","Russian Ruble","RUB","Moscow","Urban",4.555056,3.312768,0.727272727272727,1.18
"Russia","Russian Ruble","RUB","Moscow","Urban",3.933912,3.312768,0.842105263157895,1.18
"Canada","Canadian Dollar","CAD","Halifax","Urban",11.7427075,3.39330625,0.288971367974549,2.24
"Canada","Canadian Dollar","CAD","Montréal","Urban",11.20725,3.39330625,0.302777777777778,2.24
"Canada","Canadian Dollar","CAD","Vancouver","Urban",12.1411875,3.39330625,0.27948717948718,2.24
"Australia","Australian Dollar","AUD","Alice Springs","Urban",27.92205,3.536793,0.126666666666667,1.77
"USA","US dollar","USD","Madison, WI","Suburban",12.21108,3.445269,0.282142857142857,1.06
"USA","US dollar","USD","Warner Robins","Urban",8.7222,3.445269,0.395,1.06
"USA","US dollar","USD","San Antonio","Suburban",13.0833,3.445269,0.263333333333333,1.06
"UK","Pound Sterling","GBP","Cardiff","Urban",14.25979625,3.43399175,0.240816326530612,1.69
"Argentina","Argentine Peso","ARS","Buenos Aires","Urban",3.610055,3.1768484,0.88,1.41
"Argentina","Argentine Peso","ARS","Mar del Plata","Urban",2.888044,3.1768484,1.1,1.41
"Portugal","Euro","EUR","","Rural",9,3.4,0.377777777777778,1.1
"Cyprus","Euro","EUR","Nicosia","Urban",7,3.4,0.485714285714286,1.89
"Germany","Euro","EUR","Munich","Suburban",17.3,3.4,0.196531791907514,1.35
"Spain","Euro","EUR","Madrid","Urban",10.7,3.4,0.317757009345794,1.22
"Ireland","Euro","EUR","Cork","Urban",15,3.4,0.226666666666667,1.62
"Spain","Euro","EUR","Valencia","Urban",8.9,3.4,0.382022471910112,1.22
"Germany","Euro","EUR","Dussseldorf","Suburban",15,3.4,0.226666666666667,1.35
"Chile","Chilean Peso","CLP","Santiago","Urban",2.8938,3.276,1.13207547169811,1.19
"Canada","Canadian Dollar","CAD","Vancouver","Urban",11.36290625,3.362175,0.295890410958904,2.24
"Czechia","Czech Koruna","CZK","Ostrava","Urban",5.957035,3.409889,0.572413793103448,1.2
"Mexico","Mexican Peso","MXN","Monterrey","Urban",1.80098103,3.5512302,1.97183098591549,1.74
"Mexico","Mexican Peso","MXN","Mérida","Suburban",2.536593,3.5512302,1.4,1.74
